data_channel,tag_label,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,shares,abs_title_sentiment_polarity
0,3096,93,8,895,0.501710376,0.999999998,0.663807889,9,0,4,0,4.427932961,8,-1,875,192.625,2300,843300,224525,1220.875,6020.660714,3522.510469,0,0,0,0,1,0,0,0,0,0,0,0.569878682,0.353372569,0.025228274,0.025605918,0.025914558,0.498672778,0.202930651,0.05698324,0.018994413,0.75,0.25,0.443925813,0.1,1,-0.285947712,-0.4,-0.125,0.7,-0.2,0.2,93,0.2
0,164,524,10,661,0.429687499,0.999999998,0.496659242,44,1,30,10,4.541603631,10,4,440,97.75,0,843300,308610,0,7278.333333,3770.103533,1500,1500,1500,0,0,0,0,1,0,0,0,0.020001849,0.02028892,0.020001101,0.919707244,0.020000886,0.487803568,0.172286697,0.057488654,0.013615734,0.808510638,0.191489362,0.461483254,0.05,1,-0.359876543,-0.6,-0.125,0.5,0.3,0,798,0.3
1,440,134,13,239,0.615720521,0.999999993,0.758389257,2,2,1,1,4.443514644,7,-1,996,249.1428571,2400,843300,165785.7143,998.44,3489.698724,2452.2679,820,8600,4710,0,0,1,0,0,0,0,0,0.028571617,0.885665432,0.028571673,0.028619697,0.02857158,0.410881543,0.070764463,0.054393305,0.020920502,0.722222222,0.277777778,0.234498834,0.1,0.5,-0.298333333,-0.5,-0.066666667,0.454545455,0.136363636,0.045454545,1000,0.136363636
1,2032,554,13,275,0.478102188,0.999999994,0.630952377,4,3,5,1,4.312727273,8,4,483,115.3333333,0,690400,156575,0,3208.383518,2090.784142,11300,11300,11300,0,0,1,0,0,0,0,0,0.025052957,0.524466921,0.025009614,0.025068477,0.400402032,0.439597902,-0.064947552,0.029090909,0.043636364,0.4,0.6,0.304545455,0.1,0.6,-0.377083333,-0.4,-0.125,0.4,-0.15,0.1,503,0.15
5,1509,296,10,555,0.550274222,0.999999997,0.729559746,7,2,1,1,4.668468468,6,-1,616,140.6666667,13100,843300,280766.6667,1200.411215,4654,2793.245468,4500,5300,4900,0,1,0,0,0,0,0,0,0.03333382,0.033337529,0.866659333,0.033333502,0.033335816,0.477531103,0.126780352,0.027027027,0.01981982,0.576923077,0.423076923,0.464761905,0.2,0.8,-0.275505051,-0.5,-0.1,0,0,0.5,16500,0
5,2758,219,11,1382,0.378742515,0.999999999,0.567967698,15,0,3,0,4.307525326,7,-1,539,136.1666667,0,843300,201900,0,5353.375,2438.597714,0,0,0,0,1,0,0,0,0,0,0,0.028572859,0.170347429,0.74393482,0.028572365,0.028572527,0.464272031,0.082889237,0.026049204,0.022431259,0.537313433,0.462686567,0.382260101,0.1,0.8,-0.219354839,-0.666666667,-0.05,0.2,0.1,0.3,958,0.1
3,5975,511,8,412,0.518134714,0.999999996,0.690677963,11,0,1,0,4.466019417,10,4,1100,268.125,0,843300,117330,0,3871.833333,2520.688471,0,0,0,0,0,0,1,0,0,0,0,0.514800496,0.120142952,0.020070203,0.020088043,0.324898306,0.401470588,0.229901961,0.053398058,0.007281553,0.88,0.12,0.391666667,0.033333333,1,-0.266666667,-0.4,-0.1,0,0,0.5,1600,0
1,4636,662,10,362,0.578212289,0.999999995,0.767772508,11,5,1,0,4.67679558,5,217,1300,588.6,3800,617900,149660,2011.777778,9200,3877.321206,0,0,0,0,0,0,0,0,0,1,1,0.040001854,0.839531532,0.040080268,0.040386323,0.040000023,0.543816138,0.178243747,0.052486188,0.024861878,0.678571429,0.321428571,0.494303942,0.1,1,-0.308333333,-0.5,-0.125,0.75,0.5,0.25,1200,0.5
1,3129,729,8,270,0.600775191,0.999999994,0.740740736,5,4,1,11,4.259259259,10,217,10000,1903.875,0,17100,7269,0,11800,2958.267063,931,3800,2365.5,0,0,1,0,0,0,0,0,0.160833312,0.020326092,0.020031093,0.655770331,0.143039172,0.607028986,0.254474638,0.07037037,0.011111111,0.863636364,0.136363636,0.381403509,0.1,1,-0.408333333,-0.6,-0.125,0.9,-0.6,0.4,1700,0.6
5,2611,165,11,1961,0.376982097,0.999999999,0.617449664,12,0,2,0,4.411014788,10,-1,285,64.375,0,843300,206600,0,3932.026415,2351.804363,0,0,0,0,0,0,0,0,0,1,1,0.020064064,0.02000224,0.522112443,0.020035624,0.417785629,0.440215709,0.117719625,0.035696073,0.018867925,0.654205607,0.345794393,0.397500618,0.05,1,-0.291087516,-0.9,-0.05,0.5,-0.25,0,2300,0.25
5,440,292,10,428,0.555555554,0.999999996,0.70188679,7,4,2,0,4.936915888,4,-1,762,212,12600,843300,259475,2200.915359,3574.174357,2818.321545,843,7400,3614.333333,0,0,0,0,0,1,0,1,0.050001477,0.050000093,0.799994794,0.05000004,0.050003596,0.287812188,0.046178821,0.01635514,0.011682243,0.583333333,0.416666667,0.372949907,0.136363636,0.6,-0.25,-0.5,-0.1,0.214285714,0.107142857,0.285714286,1600,0.107142857
5,5657,645,7,197,0.622340422,0.999999992,0.756302515,3,3,0,0,4.218274112,9,4,783,334.5555556,9800,617900,163177.7778,1994.115789,4266.315412,3065.785574,4500,9700,7100,0,0,1,0,0,0,0,0,0.022222463,0.022223648,0.799998911,0.133331551,0.022223428,0.314191919,0.033257576,0.020304569,0.025380711,0.444444444,0.555555556,0.312215909,0.0625,0.55,-0.15,-0.3,-0.05,0,0,0.5,832,0
5,7160,589,9,526,0.489483747,0.999999996,0.710714283,4,0,1,0,4.671102662,8,4,568,293.375,4400,690400,191325,2156.016009,3365.720711,2624.211377,0,0,0,0,0,1,0,0,0,0,0,0.025000301,0.025000167,0.899998203,0.02500011,0.025001219,0.516976687,0.003168403,0.017110266,0.019011407,0.473684211,0.526315789,0.332407407,0.05,0.5,-0.269027778,-0.666666667,-0.125,0,0,0.5,1800,0
1,7639,36,13,293,0.567010307,0.999999994,0.765060236,4,2,3,0,4.66894198,6,-1,1200,199.1666667,25400,843300,217833.3333,2333.238095,6462.5,3348.781615,1400,1400,1400,0,0,1,0,0,0,0,0,0.033358229,0.533158185,0.366692352,0.033453331,0.033337903,0.379666667,-0.058,0.023890785,0.034129693,0.411764706,0.588235294,0.317517007,0.166666667,0.8,-0.345833333,-0.75,-0.1,0.454545455,0.136363636,0.045454545,1100,0.136363636
2,4454,520,13,240,0.564444442,0.999999993,0.673333329,5,4,1,0,4.895833333,4,4,215,124.25,3500,843300,395475,1158.034483,3270.819479,2271.635031,783,2700,1438.666667,0,1,0,0,0,0,0,0,0.799998644,0.050000139,0.05000112,0.050000047,0.05000005,0.36321649,-0.001840829,0.054166667,0.05,0.52,0.48,0.267765568,0.1,0.5,-0.270601852,-0.75,-0.125,0.5,0,0,1200,0
2,6555,146,9,232,0.628318581,0.999999993,0.758620684,2,2,1,0,4.547413793,5,-1,662,212.6,4000,843300,317300,1447.571429,3490.551453,2381.622586,1100,1700,1400,0,0,0,0,1,0,0,0,0.441070033,0.040003725,0.240418312,0.2385065,0.04000143,0.313161376,0.060515873,0.025862069,0.00862069,0.75,0.25,0.219047619,0.1,0.5,-0.1125,-0.125,-0.1,0,0,0.5,221,0
0,8475,161,11,233,0.634703193,0.999999993,0.715231783,15,4,11,1,4.862660944,6,-1,1500,369.265,72900,843300,591916.6667,3511.757232,37200,11207.53958,3000,9600,6300,0,0,0,1,0,0,0,0,0.033334138,0.202621636,0.03333374,0.697376823,0.033333663,0.499047619,0.129325397,0.034334764,0.008583691,0.8,0.2,0.365922619,0.166666667,0.6,-0.49375,-0.8,-0.1875,0,0,0.5,27900,0
0,3373,130,9,869,0.382460414,0.999999998,0.474956821,86,10,25,0,5.174913694,10,-1,784,276.2,28800,843300,217260,3485.833761,16687.11111,6599.978818,1600,11500,6550,0,0,0,0,0,0,1,1,0.317519236,0.020138499,0.020045696,0.135600758,0.506695811,0.46351994,0.191799488,0.049482163,0.004602992,0.914893617,0.085106383,0.307097554,0.1,0.6,-0.136607143,-0.1875,-0.071428571,0.541666667,-0.291666667,0.041666667,8900,0.291666667
2,7648,696,13,281,0.562043794,0.999999994,0.720779216,4,3,1,0,4.558718861,4,217,423,326.75,8000,69100,27775,1930.618234,2563.862138,2250.452737,1100,4500,2800,1,0,0,0,0,0,0,0,0.799256373,0.050097093,0.050233519,0.050411848,0.050001167,0.456628788,0.261363636,0.060498221,0.010676157,0.85,0.15,0.393493761,0.033333333,1,-0.138888889,-0.166666667,-0.125,0.5,0.5,0,2100,0.5
3,270,190,5,44,0.909090888,0.999999963,0.962962927,1,1,0,2,5.022727273,4,-1,850,253.25,1700,843300,390800,1281.8,4430.255656,3267.098374,1900,1900,1900,0,0,1,0,0,0,0,0,0.052789603,0.05000743,0.050420125,0.796782193,0.050000648,0.433333333,0.066666667,0.022727273,0,1,0,0.2,0.2,0.2,0,0,0,0,0,0.5,1100,0
3,7847,532,10,198,0.637426897,0.999999991,0.713043472,4,1,1,0,4.353535354,5,4,165,84.33333333,0,843300,304040,0,5277.463768,2473.703425,1800,1800,1800,0,0,0,1,0,0,0,0,0.042202615,0.237842472,0.040338894,0.639611609,0.04000441,0.294285714,0.05952381,0.01010101,0.005050505,0.666666667,0.333333333,0.232142857,0.214285714,0.25,-0.166666667,-0.166666667,-0.166666667,0,0,0.5,11600,0
2,7455,268,11,289,0.632508832,0.999999995,0.732240433,7,2,1,0,4.809688581,4,-1,86,42.1475,663600,843300,715225,3332.859573,3833.595353,3555.526422,939,2700,1819.5,0,1,0,0,0,0,0,0,0.798783936,0.05005192,0.050328925,0.050101161,0.050734059,0.384316378,0.162031025,0.058823529,0.006920415,0.894736842,0.105263158,0.285828877,0.033333333,0.5,-0.161111111,-0.166666667,-0.155555556,0,0,0.5,905,0
2,4744,484,10,182,0.672413789,0.999999991,0.798245607,8,7,1,0,4.725274725,5,4,493,227,1800,843300,335080,1015.041667,3253.475055,2561.672888,1100,1300,1200,0,0,1,0,0,0,0,0,0.281427904,0.040002842,0.040107923,0.040000389,0.598460943,0.329761905,0.142857143,0.043956044,0.010989011,0.8,0.2,0.2875,0.1,0.5,-0.175,-0.3,-0.05,0,0,0.5,970,0
1,2570,252,10,396,0.578124998,0.999999996,0.693548384,8,3,1,1,4.762626263,4,-1,176,43.25,42300,843300,384225,2231.966019,3590.674878,3001.419698,925,925,925,0,0,0,1,0,0,0,0,0.050003335,0.052288586,0.050148074,0.797559977,0.050000027,0.545036908,0.137223801,0.03030303,0.02020202,0.6,0.4,0.445833333,0.1,1,-0.234027778,-0.4,-0.155555556,0,0,0.5,638,0
4,2921,622,13,648,0.459199999,0.999999998,0.577499999,7,6,9,0,4.354938272,9,4,1200,459.25,0,690400,123400,0,3413.881939,2225.712421,2700,7700,5200,0,0,0,0,1,0,0,0,0.022250447,0.259231101,0.022228339,0.022223081,0.674067032,0.446001642,0.223470854,0.063271605,0.015432099,0.803921569,0.196078431,0.409850333,0.05,1,-0.162619048,-0.4,-0.025,0,0,0.5,2600,0
3,6304,718,10,451,0.583908045,0.999999996,0.759124085,16,1,6,0,4.505543237,7,217,690,533.6666667,0,51900,33742.85714,0,7679.636364,3679.196218,0,0,0,0,0,0,0,0,0,1,1,0.030103149,0.028734099,0.028791024,0.883137961,0.029233766,0.444086022,0.062634409,0.028824834,0.022172949,0.565217391,0.434782609,0.440384615,0.05,0.8,-0.3575,-1,-0.05,0.85,0.7,0.35,2000,0.7
0,2848,255,9,189,0.64324324,0.999999991,0.775862062,8,2,2,1,4.433862434,9,-1,390,172.4285714,0,843300,173633.3333,0,7070.796875,3226.378389,11800,11800,11800,1,0,0,0,0,0,0,0,0.91067962,0.022238945,0.022245327,0.022300182,0.022535926,0.619591751,0.416224747,0.052910053,0.015873016,0.769230769,0.230769231,0.546969697,0.033333333,0.9,-0.108333333,-0.15,-0.05,0.066666667,0.033333333,0.433333333,734,0.033333333
2,89,655,11,1171,0.39070568,0.999999999,0.563421828,22,0,1,0,4.621690863,8,217,1400,783.5714286,0,617900,150137.5,0,13356.94444,5025.065856,0,0,0,0,0,0,0,0,0,1,1,0.779079098,0.025000562,0.025000311,0.145919783,0.025000246,0.487497964,0.160880842,0.064901793,0.023911187,0.730769231,0.269230769,0.398710555,0.033333333,1,-0.323313492,-0.6,-0.075,0,0,0.5,3300,0
1,7233,240,10,1401,0.385758998,0.999999999,0.483908045,4,3,31,1,4.29407566,5,-1,277,101.4,17300,843300,305840,2236.513514,3591.297528,2878.984231,576,576,576,0,1,0,0,0,0,0,0,0.040004087,0.380980996,0.498199558,0.04081533,0.040000029,0.579947786,0.15881503,0.058529622,0.024982156,0.700854701,0.299145299,0.486041601,0.1,1,-0.28468254,-1,-0.05,0,0,0.5,581,0
0,832,238,12,212,0.612440188,0.999999993,0.686131382,10,2,5,0,4.650943396,10,-1,1300,259.2,9800,843300,238520,2331.185185,12800,5220.035409,8600,8600,8600,0,0,0,1,0,0,0,0,0.020001073,0.11862742,0.131168849,0.609372878,0.12082978,0.342967721,-0.040859684,0.047169811,0.04245283,0.526315789,0.473684211,0.243272727,0.1,0.5,-0.334722222,-0.4,-0.05,0.4,-0.4,0.1,661,0.4
1,1913,162,13,260,0.552941174,0.999999993,0.675496684,7,2,1,0,4.542307692,4,-1,49,15.66666667,0,843300,321750,0,3821.722859,2616.703154,1100,3100,2100,0,0,1,0,0,0,0,0,0.050001084,0.05168568,0.050001743,0.798310836,0.050000656,0.448529412,0.199509804,0.038461538,0.015384615,0.714285714,0.285714286,0.3975,0.1,0.6,-0.145833333,-0.166666667,-0.125,0,0,0.5,1500,0
0,6846,438,10,2071,0.378006873,0.999999999,0.546698872,14,3,1,2,4.36938677,10,4,1100,312.9,8000,843300,210550,2527.016009,8139.8,3755.941329,3500,4400,3933.333333,0,0,0,0,0,0,1,1,0.37478365,0.020017727,0.131247161,0.021039954,0.452911508,0.429653876,0.150624451,0.044905843,0.020280058,0.688888889,0.311111111,0.401026393,0.033333333,1,-0.22989418,-1,-0.05,0,0,0.5,5700,0
2,3423,443,11,213,0.583732055,0.999999993,0.655405401,26,2,20,1,5.352112676,8,4,548,174.2857143,0,843300,575600,0,6318.295031,3476.751681,2500,25300,13900,0,1,0,0,0,0,0,0,0.524351284,0.025007091,0.025001648,0.400638732,0.025001247,0.438246753,0.189545455,0.018779343,0.004694836,0.8,0.2,0.368181818,0.136363636,0.7,-0.025,-0.025,-0.025,0.477272727,0.068181818,0.022727273,509,0.068181818
5,898,360,10,594,0.566101694,0.999999997,0.77222222,14,0,1,1,5.116161616,5,-1,779,175.8,4900,843300,442500,2214.771451,3535.05551,2636.632976,0,0,0,1,0,0,0,0,0,0,0,0.040001066,0.040001083,0.839994637,0.040000731,0.040002483,0.44085871,0.097559337,0.042087542,0.015151515,0.735294118,0.264705882,0.347337662,0.1,0.7,-0.277777778,-1,-0.1,0,0,0.5,1200,0
0,35,79,12,233,0.599999997,0.999999992,0.782258058,4,1,0,1,4.446351931,7,-1,165,38.71428571,7500,843300,433214.2857,1976.5,8265.95,5066.718209,3500,3500,3500,0,1,0,0,0,0,0,0,0.028574758,0.0286597,0.17081074,0.743382914,0.028571888,0.352777778,0.1,0.021459227,0.004291845,0.833333333,0.166666667,0.28,0.05,0.6,-0.2,-0.2,-0.2,0,0,0.5,3700,0
5,2557,653,10,240,0.605042014,0.999999994,0.701298697,5,2,1,0,4.783333333,7,217,428,331.6,0,617900,186785.7143,0,4124.04661,2173.621392,1200,1200,1200,0,1,0,0,0,0,0,0,0.030673148,0.028585458,0.883469891,0.028647573,0.02862393,0.386935287,0.053479853,0.041666667,0.016666667,0.714285714,0.285714286,0.281850649,0.1,0.5,-0.322916667,-0.8,-0.1,0,0,0.5,49000,0
5,4636,295,11,288,0.611307418,0.999999994,0.809523805,5,4,2,0,4.645833333,7,-1,539,199.6666667,0,843300,159114.2857,0,3573.398428,2319.660436,2100,2100,2100,0,0,1,0,0,0,0,0,0.028572243,0.028572443,0.74289123,0.028572005,0.171392079,0.438397129,0.190510367,0.048611111,0.003472222,0.933333333,0.066666667,0.327121212,0.1,0.5,-0.3,-0.3,-0.3,0,0,0.5,2600,0
3,2557,694,11,3730,0.328103868,1,0.493777778,22,2,12,1,4.863806971,7,217,505,374.8333333,0,69100,30128.57143,0,3807.300813,2761.402098,3500,3500,3500,0,0,1,0,0,0,0,0,0.543403648,0.02863058,0.368720872,0.029813353,0.029431546,0.470247765,0.083902759,0.045040214,0.020911528,0.682926829,0.317073171,0.353572459,0.033333333,1,-0.368269231,-1,-0.05,0,0,0.5,7200,0
5,7946,426,10,355,0.656160457,0.999999996,0.784232362,8,3,1,2,5.115492958,7,4,986,308.1428571,4000,843300,146414.2857,1392.454545,3286.891141,2304.607428,546,5200,2175,0,0,0,0,1,0,0,0,0.171362552,0.028572085,0.585938871,0.028571945,0.185554547,0.409318996,0.12562724,0.036619718,0.022535211,0.619047619,0.380952381,0.346153846,0.033333333,0.5,-0.138194444,-0.3,-0.1,0.333333333,0.166666667,0.166666667,2800,0.166666667
4,5329,682,10,205,0.618556698,0.999999991,0.760683754,1,1,1,0,4.204878049,8,217,1700,812.3333333,0,80400,21550,0,2974.74958,1780.322479,0,0,0,1,0,0,0,0,0,0,0,0.025010278,0.347033979,0.025006475,0.025006532,0.577942737,0.385606061,0.180361305,0.048780488,0.009756098,0.833333333,0.166666667,0.433636364,0.136363636,0.8,-0.145833333,-0.166666667,-0.125,0.333333333,0.25,0.166666667,1900,0.25
2,3967,508,9,339,0.543543542,0.999999995,0.676616912,10,5,1,0,4.646017699,10,4,701,223.2857143,0,843300,182690,0,3795.585761,1907.533354,866,866,866,0,0,0,0,0,0,1,1,0.830505646,0.020004835,0.020008158,0.020008684,0.109472677,0.419444444,0.226666667,0.05899705,0.005899705,0.909090909,0.090909091,0.3575,0.2,0.7,-0.175,-0.25,-0.1,0,0,0.5,1000,0
0,8204,169,13,0,0,0,0,0,0,0,1,0,5,-1,426,85.918,110200,843300,696680,3521.464874,7233.299078,5477.270316,0,0,0,0,0,1,0,0,0,0,0,0.040000155,0.040020774,0.040000055,0.839978964,0.040000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1000,0
0,3931,87,12,0,0,0,0,0,0,0,1,0,5,-1,1.59,-0.3525,0,843300,674640,0,6914.201192,4394.951369,0,0,0,1,0,0,0,0,0,0,0,0.040003038,0.040024057,0.0400018,0.83996973,0.040001375,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.175,0.175,16800,0.175
3,4056,155,13,1281,0.358832807,0.999999999,0.504054053,7,5,15,0,4.422326308,10,-1,603,235.8888889,0,843300,269800,0,7652.324516,4426.966249,95900,95900,95900,0,0,1,0,0,0,0,0,0.534429146,0.020025022,0.020057716,0.290398477,0.13508964,0.478180251,0.151191097,0.06401249,0.018735363,0.773584906,0.226415094,0.332670785,0.033333333,1,-0.35265377,-1,-0.071428571,0.033333333,0.016666667,0.466666667,3600,0.016666667
0,8017,533,10,164,0.685185181,0.99999999,0.833333325,6,1,0,2,4.25,7,4,671,140.4285714,4500,843300,501814.2857,2155.2,5253.683713,3788.62165,0,0,0,0,0,1,0,0,0,0,0,0.028601583,0.354179201,0.028572359,0.55970097,0.028945886,0.56969246,0.289434524,0.079268293,0.018292683,0.8125,0.1875,0.456959707,0.2,1,-0.377777778,-0.4,-0.333333333,0,0,0.5,1900,0
5,3799,83,10,825,0.41412911,0.999999998,0.58898305,11,0,1,0,4.781818182,6,-1,2600,571.8333333,2600,843300,180950,1487.090909,3446.564135,2482.107523,0,0,0,0,0,0,0,1,0,0,0,0.033334993,0.033334383,0.866661476,0.033333991,0.033335157,0.54244999,0.205519685,0.075151515,0.019393939,0.794871795,0.205128205,0.377372923,0.1,1,-0.206336806,-0.5,-0.05,0.454545455,0.136363636,0.045454545,3900,0.136363636
0,2834,41,12,319,0.568421051,0.999999995,0.663212432,27,5,18,1,4.617554859,8,-1,674,197.875,23300,843300,460800,3408.391723,6951.391304,5384.877529,817,14200,5278,0,0,0,0,1,0,0,0,0.025720611,0.026031561,0.025414874,0.525287244,0.397545709,0.42572601,0.187578914,0.034482759,0.009404389,0.785714286,0.214285714,0.32637741,0.136363636,1,-0.085185185,-0.155555556,-0.05,0.227272727,0.043181818,0.272727273,1900,0.043181818
5,3303,498,9,228,0.677130042,0.999999993,0.869565211,7,0,1,1,4.859649123,8,4,233,83.83333333,0,843300,192636.375,0,3799.076923,1542.976457,0,0,0,0,0,1,0,0,0,0,0,0.025002645,0.025002693,0.899854791,0.025093081,0.02504679,0.555392157,0.024019608,0.026315789,0.030701754,0.461538462,0.538461538,0.423611111,0.166666667,0.5,-0.304761905,-0.6,-0.066666667,0.6,-0.6,0.1,498,0.6
5,5164,225,10,721,0.514893616,0.999999998,0.720657275,6,2,3,1,4.973647712,5,-1,698,241,776,843300,213955.2,737,3576.326436,2116.040059,558,1400,979,0,0,1,0,0,0,0,0,0.040003198,0.040002626,0.531234485,0.04000157,0.348758121,0.35390625,0.023828125,0.019417476,0.015256588,0.56,0.44,0.286607143,0.05,0.5,-0.331818182,-1,-0.1,0,0,0.5,811,0
1,8129,233,12,435,0.58064516,0.999999996,0.726923074,8,0,1,0,4.535632184,4,-1,0,-1,0,843300,373650,0,3584.890773,2451.738567,0,0,0,0,1,0,0,0,0,0,0,0.050007177,0.799187982,0.050140131,0.050662832,0.050001877,0.452809343,0.216051136,0.027586207,0.016091954,0.631578947,0.368421053,0.549810606,0.136363636,1,-0.166071429,-0.25,-0.083333333,0.4,0.8,0.1,496,0.8
1,133,478,10,261,0.59230769,0.999999994,0.67597765,12,0,1,0,4.98467433,10,4,676,207.2,676,843300,230777.6,676,4388.191074,2443.850405,0,0,0,0,1,0,0,0,0,0,0,0.020678938,0.714252678,0.020008409,0.02020592,0.224854055,0.497550177,0.134946871,0.0651341,0.007662835,0.894736842,0.105263158,0.298720397,0.1,0.6,-0.2625,-0.4,-0.125,0.666666667,0,0.166666667,754,0
4,4658,318,12,1422,0.3679941,0.999999999,0.469255663,28,28,26,0,4.693389592,9,-1,689,299.5714286,0,843300,148422.2222,0,3574.798112,1886.586705,917,7900,2981.2,1,0,0,0,0,0,0,0,0.022260903,0.022419544,0.022224373,0.022224304,0.910870876,0.456075431,0.163044091,0.035864979,0.007032349,0.836065574,0.163934426,0.306416051,0.0625,0.7,-0.234166667,-0.5,-0.05,1,0.1,0.5,1100,0.1
0,7270,358,8,322,0.572327042,0.999999995,0.770491799,10,7,1,1,4.434782609,10,-1,439,205.75,0,843300,160420,0,8891.285714,4171.999166,553,2500,1526.5,0,0,1,0,0,0,0,0,0.472209148,0.172198669,0.129445326,0.020103547,0.20604331,0.41795225,0.205578512,0.059006211,0.00310559,0.95,0.05,0.392145136,0.033333333,0.8,-0.666666667,-0.666666667,-0.666666667,0,0,0.5,873,0
2,7948,414,11,303,0.556291389,0.999999994,0.734939755,4,3,0,1,4.640264026,8,4,3200,573.125,3200,843300,388412.5,2533.376521,4934.574468,3375.06753,8000,690400,462933.3333,0,0,1,0,0,0,0,0,0.526892957,0.025006402,0.398003022,0.025000956,0.025096664,0.360732323,0.176616162,0.056105611,0.00330033,0.944444444,0.055555556,0.335204991,0.033333333,1,-0.2,-0.2,-0.2,0.5625,0.25,0.0625,3700,0.25
4,7540,316,6,418,0.514778324,0.999999996,0.655999997,9,4,2,0,4.942583732,9,-1,789,202.2857143,0,843300,199088.8889,0,3575.601999,2371.974581,718,718,718,0,0,1,0,0,0,0,0,0.022229887,0.022230219,0.244287394,0.125037988,0.586214512,0.474024406,0.145559634,0.026315789,0.011961722,0.6875,0.3125,0.377331759,0.1,0.9,-0.160555556,-0.2,-0.125,0.4,-0.4,0.1,1800,0.4
2,3484,177,12,410,0.645645644,0.999999996,0.747899157,5,0,5,0,4.307317073,7,-1,789,154.8571429,5400,843300,424400,2024.8,3627.575712,2904.699739,0,0,0,0,1,0,0,0,0,0,0,0.317324248,0.02862397,0.218398619,0.028572327,0.407080836,0.406452278,0.205189652,0.029268293,0.009756098,0.75,0.25,0.419498557,0.033333333,1,-0.19375,-0.3,-0.05,0,0,0.5,1700,0
0,101,516,8,120,0.605042012,0.999999989,0.59782608,15,2,11,0,5.066666667,10,4,472,189,0,843300,206520,0,7418.151408,3384.955972,2100,2100,2100,0,0,0,0,0,1,0,1,0.020002085,0.02003143,0.020002961,0.919929732,0.020033792,0.365079365,0.076388889,0.016666667,0.008333333,0.666666667,0.333333333,0.316666667,0.2,0.433333333,-0.175,-0.175,-0.175,0.3,0,0.2,1400,0
0,6155,9,9,376,0.545189503,0.999999995,0.631818179,18,3,1,0,4.595744681,9,-1,981,222.375,0,843300,303586.7778,0,7614.721649,4159.396557,9700,16500,13100,0,1,0,0,0,0,0,0,0.022642421,0.145458783,0.022299673,0.787375969,0.022223154,0.538315851,0.157808858,0.042553191,0.015957447,0.727272727,0.272727273,0.384564394,0.033333333,1,-0.425,-0.6,-0.05,0.75,0.291666667,0.25,2500,0.291666667
2,1895,631,7,568,0.452296819,0.999999997,0.640776697,6,4,1,1,4.330985915,6,4,507,296.75,0,690400,248733.3333,0,4159.791045,2204.462749,730,1800,1265,0,0,1,0,0,0,0,0,0.866496138,0.03333499,0.033335649,0.033499115,0.033334108,0.542393178,0.311896745,0.056338028,0.00528169,0.914285714,0.085714286,0.418939394,0.1,0.9,-0.303703704,-0.6,-0.155555556,0,0,0.5,1100,0
1,1069,210,14,1527,0.456971314,0.999999999,0.660792951,41,7,11,6,4.490504257,8,-1,667,202,52100,843300,360875,3259.845668,8426.8,5727.779168,816,62900,30529,0,0,0,1,0,0,0,0,0.194208475,0.492871502,0.025047065,0.262871919,0.025001039,0.465901458,0.118382334,0.049770792,0.020956123,0.703703704,0.296296296,0.411910885,0.05,1,-0.333904247,-1,-0.125,0,0,0.5,689,0
0,3806,195,8,326,0.62153846,0.999999994,0.821229046,5,3,1,1,4.26993865,7,-1,588,124.8571429,7500,843300,318928.5714,3141.718147,6008.958975,4283.25174,897,897,897,0,0,0,0,1,0,0,0,0.02946719,0.346216107,0.028593993,0.566518719,0.029203991,0.554095238,0.165083117,0.055214724,0.015337423,0.782608696,0.217391304,0.392893218,0.05,1,-0.465,-0.9,-0.125,1,1,0.5,8700,1
3,2055,255,15,151,0.666666662,0.999999988,0.802469126,4,2,1,0,4.443708609,8,-1,741,212,2300,843300,355437.5,1124.875,6535.205263,4492.297341,2200,2200,2200,1,0,0,0,0,0,0,0,0.410419173,0.025214294,0.025070525,0.514205183,0.025090826,0.549319728,0.185034014,0.099337748,0.01986755,0.833333333,0.166666667,0.345714286,0.033333333,0.8,-0.433333333,-0.5,-0.4,0.65,0.1,0.15,1700,0.1
4,3225,148,12,521,0.492187499,0.999999997,0.666666664,4,3,1,1,4.612284069,6,-1,610,111.6666667,17500,843300,470600,1869.041237,3611.945946,2920.49615,15200,15200,15200,0,0,1,0,0,0,0,0,0.03354416,0.033511505,0.53316136,0.033333658,0.366449317,0.35,0.100833333,0.013435701,0.011516315,0.538461538,0.461538462,0.439285714,0.1,1,-0.159722222,-0.333333333,-0.075,0.4,-0.2,0.1,7900,0.2
